qid,P569,S248,s528,s813,P570,S248,s528,s813
Q2061066,+1924-06-29T00:00:00Z/11,Q51850225,"""11001361""",+2018-04-13T00:00:00Z/11,+1995-02-27T00:00:00Z/11,Q51850225,"""11001361""",+2018-04-13T00:00:00Z/11
Q2545437,+1911-09-27T00:00:00Z/11,Q51850225,"""11001362""",+2018-04-13T00:00:00Z/11,+1976-10-04T00:00:00Z/11,Q51850225,"""11001362""",+2018-04-13T00:00:00Z/11
Q1243627,+1906-05-31T00:00:00Z/11,Q51850225,"""11001364""",+2018-04-13T00:00:00Z/11,+1985-11-22T00:00:00Z/11,Q51850225,"""11001364""",+2018-04-13T00:00:00Z/11
Q105121,+1906-10-14T00:00:00Z/11,Q51850225,"""11001365""",+2018-04-13T00:00:00Z/11,+1984-11-28T00:00:00Z/11,Q51850225,"""11001365""",+2018-04-13T00:00:00Z/11
Q1467368,+1907-06-09T00:00:00Z/11,Q51850225,"""11001367""",+2018-04-13T00:00:00Z/11,+1993-09-24T00:00:00Z/11,Q51850225,"""11001367""",+2018-04-13T00:00:00Z/11
Q2476286,+1928-04-30T00:00:00Z/11,Q51850225,"""11001370""",+2018-04-13T00:00:00Z/11,+1991-11-28T00:00:00Z/11,Q51850225,"""11001370""",+2018-04-13T00:00:00Z/11
Q825559,+1891-10-25T00:00:00Z/11,Q51850225,"""11001371""",+2018-04-13T00:00:00Z/11,+1952-03-02T00:00:00Z/11,Q51850225,"""11001371""",+2018-04-13T00:00:00Z/11
Q1904460,+1896-04-22T00:00:00Z/11,Q51850225,"""11001372""",+2018-04-13T00:00:00Z/11,+1951-04-16T00:00:00Z/11,Q51850225,"""11001372""",+2018-04-13T00:00:00Z/11
Q63740,+1922-12-22T00:00:00Z/11,Q51850225,"""11001374""",+2018-04-13T00:00:00Z/11,+1987-12-06T00:00:00Z/11,Q51850225,"""11001374""",+2018-04-13T00:00:00Z/11
Q101543,+1902-04-24T00:00:00Z/11,Q51850225,"""11001375""",+2018-04-13T00:00:00Z/11,+1979-04-14T00:00:00Z/11,Q51850225,"""11001375""",+2018-04-13T00:00:00Z/11
Q2172082,+1921-10-29T00:00:00Z/11,Q51850225,"""11001376""",+2018-04-13T00:00:00Z/11,+1971-10-17T00:00:00Z/11,Q51850225,"""11001376""",+2018-04-13T00:00:00Z/11
Q2573990,+1902-07-31T00:00:00Z/11,Q51850225,"""11001377""",+2018-04-13T00:00:00Z/11,+1983-06-02T00:00:00Z/11,Q51850225,"""11001377""",+2018-04-13T00:00:00Z/11
Q1394855,+1890-06-03T00:00:00Z/11,Q51850225,"""11001380""",+2018-04-13T00:00:00Z/11,+1973-04-07T00:00:00Z/11,Q51850225,"""11001380""",+2018-04-13T00:00:00Z/11
Q1889678,+1921-06-08T00:00:00Z/11,Q51850225,"""11001382""",+2018-04-13T00:00:00Z/11,+2014-11-24T00:00:00Z/11,Q51850225,"""11001382""",+2018-04-13T00:00:00Z/11
Q2547317,+1923-03-13T00:00:00Z/11,Q51850225,"""11001383""",+2018-04-13T00:00:00Z/11,+2012-04-29T00:00:00Z/11,Q51850225,"""11001383""",+2018-04-13T00:00:00Z/11
Q363220,+1892-06-27T00:00:00Z/11,Q51850225,"""11001384""",+2018-04-13T00:00:00Z/11,+1962-02-18T00:00:00Z/11,Q51850225,"""11001384""",+2018-04-13T00:00:00Z/11
Q2582,+1894-10-14T00:00:00Z/11,Q51850225,"""11001385""",+2018-04-13T00:00:00Z/11,+1972-04-06T00:00:00Z/11,Q51850225,"""11001385""",+2018-04-13T00:00:00Z/11
Q1697974,+1901-07-07T00:00:00Z/11,Q51850225,"""11001386""",+2018-04-13T00:00:00Z/11,+1968-12-19T00:00:00Z/11,Q51850225,"""11001386""",+2018-04-13T00:00:00Z/11
Q69098,+1914-11-13T00:00:00Z/11,Q51850225,"""11001387""",+2018-04-13T00:00:00Z/11,+1976-08-10T00:00:00Z/11,Q51850225,"""11001387""",+2018-04-13T00:00:00Z/11
Q1578523,+1915-02-21T00:00:00Z/11,Q51850225,"""11001388""",+2018-04-13T00:00:00Z/11,+2007-12-28T00:00:00Z/11,Q51850225,"""11001388""",+2018-04-13T00:00:00Z/11
Q807544,+1922-04-28T00:00:00Z/11,Q51850225,"""11001389""",+2018-04-13T00:00:00Z/11,+1992-02-20T00:00:00Z/11,Q51850225,"""11001389""",+2018-04-13T00:00:00Z/11
Q2590500,+1937-04-11T00:00:00Z/11,Q51850225,"""11001390""",+2018-04-13T00:00:00Z/11,+2013-08-19T00:00:00Z/11,Q51850225,"""11001390""",+2018-04-13T00:00:00Z/11
Q70950,+1878-06-25T00:00:00Z/11,Q51850225,"""11001391""",+2018-04-13T00:00:00Z/11,+1966-03-23T00:00:00Z/11,Q51850225,"""11001391""",+2018-04-13T00:00:00Z/11
Q1729920,+1919-11-28T00:00:00Z/11,Q51850225,"""11001393""",+2018-04-13T00:00:00Z/11,+1963-05-16T00:00:00Z/11,Q51850225,"""11001393""",+2018-04-13T00:00:00Z/11
Q1512094,+1893-01-05T00:00:00Z/11,Q51850225,"""11001394""",+2018-04-13T00:00:00Z/11,+1955-11-17T00:00:00Z/11,Q51850225,"""11001394""",+2018-04-13T00:00:00Z/11
Q1339804,+1901-10-04T00:00:00Z/11,Q51850225,"""11001395""",+2018-04-13T00:00:00Z/11,+1974-01-26T00:00:00Z/11,Q51850225,"""11001395""",+2018-04-13T00:00:00Z/11
Q2173351,+1921-01-20T00:00:00Z/11,Q51850225,"""11001397""",+2018-04-13T00:00:00Z/11,+2000-02-12T00:00:00Z/11,Q51850225,"""11001397""",+2018-04-13T00:00:00Z/11
Q110926,+1934-01-16T00:00:00Z/11,Q51850225,"""11001399""",+2018-04-13T00:00:00Z/11,+2011-09-05T00:00:00Z/11,Q51850225,"""11001399""",+2018-04-13T00:00:00Z/11
Q1782230,+1900-05-26T00:00:00Z/11,Q51850225,"""11001403""",+2018-04-13T00:00:00Z/11,+1981-11-02T00:00:00Z/11,Q51850225,"""11001403""",+2018-04-13T00:00:00Z/11
Q1284158,+1912-04-29T00:00:00Z/11,Q51850225,"""11001406""",+2018-04-13T00:00:00Z/11,+1983-02-15T00:00:00Z/11,Q51850225,"""11001406""",+2018-04-13T00:00:00Z/11
Q2574057,+1919-07-08T00:00:00Z/11,Q51850225,"""11001410""",+2018-04-13T00:00:00Z/11,+1994-07-14T00:00:00Z/11,Q51850225,"""11001410""",+2018-04-13T00:00:00Z/11
Q1461000,+1894-12-29T00:00:00Z/11,Q51850225,"""11001411""",+2018-04-13T00:00:00Z/11,+1960-12-14T00:00:00Z/11,Q51850225,"""11001411""",+2018-04-13T00:00:00Z/11
Q1705191,+1900-11-24T00:00:00Z/11,Q51850225,"""11001412""",+2018-04-13T00:00:00Z/11,+1985-11-13T00:00:00Z/11,Q51850225,"""11001412""",+2018-04-13T00:00:00Z/11
Q213976,+1889-10-16T00:00:00Z/11,Q51850225,"""11001413""",+2018-04-13T00:00:00Z/11,+1971-08-19T00:00:00Z/11,Q51850225,"""11001413""",+2018-04-13T00:00:00Z/11
Q65587,+1918-10-20T00:00:00Z/11,Q51850225,"""11001414""",+2018-04-13T00:00:00Z/11,+2009-10-06T00:00:00Z/11,Q51850225,"""11001414""",+2018-04-13T00:00:00Z/11
Q1359397,+1920-10-29T00:00:00Z/11,Q51850225,"""11001416""",+2018-04-13T00:00:00Z/11,+1997-07-21T00:00:00Z/11,Q51850225,"""11001416""",+2018-04-13T00:00:00Z/11
Q57211,+1897-01-14T00:00:00Z/11,Q51850225,"""11001418""",+2018-04-13T00:00:00Z/11,+1978-09-24T00:00:00Z/11,Q51850225,"""11001418""",+2018-04-13T00:00:00Z/11
Q96815,+1889-03-07T00:00:00Z/11,Q51850225,"""11001419""",+2018-04-13T00:00:00Z/11,+1962-06-08T00:00:00Z/11,Q51850225,"""11001419""",+2018-04-13T00:00:00Z/11
Q1290325,+1908-09-29T00:00:00Z/11,Q51850225,"""11001420""",+2018-04-13T00:00:00Z/11,+1974-12-31T00:00:00Z/11,Q51850225,"""11001420""",+2018-04-13T00:00:00Z/11
Q1351404,+1922-06-02T00:00:00Z/11,Q51850225,"""11001422""",+2018-04-13T00:00:00Z/11,+2001-12-28T00:00:00Z/11,Q51850225,"""11001422""",+2018-04-13T00:00:00Z/11
Q1889698,+1937-12-20T00:00:00Z/11,Q51850225,"""11001423""",+2018-04-13T00:00:00Z/11,+2004-10-08T00:00:00Z/11,Q51850225,"""11001423""",+2018-04-13T00:00:00Z/11
Q1268731,+1939-03-10T00:00:00Z/11,Q51850225,"""11001425""",+2018-04-13T00:00:00Z/11,+2013-01-12T00:00:00Z/11,Q51850225,"""11001425""",+2018-04-13T00:00:00Z/11
Q827992,+1913-06-23T00:00:00Z/11,Q51850225,"""11001426""",+2018-04-13T00:00:00Z/11,+1973-11-12T00:00:00Z/11,Q51850225,"""11001426""",+2018-04-13T00:00:00Z/11
Q556817,+1939-07-01T00:00:00Z/11,Q51850225,"""11001428""",+2018-04-13T00:00:00Z/11,+2016-01-11T00:00:00Z/11,Q51850225,"""11001428""",+2018-04-13T00:00:00Z/11
Q1448200,+1903-01-26T00:00:00Z/11,Q51850225,"""11001430""",+2018-04-13T00:00:00Z/11,+1985-12-25T00:00:00Z/11,Q51850225,"""11001430""",+2018-04-13T00:00:00Z/11
Q1770789,+1924-11-15T00:00:00Z/11,Q51850225,"""11001431""",+2018-04-13T00:00:00Z/11,+1985-07-12T00:00:00Z/11,Q51850225,"""11001431""",+2018-04-13T00:00:00Z/11
Q2582057,+1911-01-01T00:00:00Z/11,Q51850225,"""11001433""",+2018-04-13T00:00:00Z/11,+1978-11-21T00:00:00Z/11,Q51850225,"""11001433""",+2018-04-13T00:00:00Z/11
Q1223478,+1942-08-16T00:00:00Z/11,Q51850225,"""11001435""",+2018-04-13T00:00:00Z/11,+2000-10-07T00:00:00Z/11,Q51850225,"""11001435""",+2018-04-13T00:00:00Z/11
Q1600629,+1897-04-13T00:00:00Z/11,Q51850225,"""11001437""",+2018-04-13T00:00:00Z/11,+1976-07-02T00:00:00Z/11,Q51850225,"""11001437""",+2018-04-13T00:00:00Z/11
Q1714064,+1914-08-19T00:00:00Z/11,Q51850225,"""11001438""",+2018-04-13T00:00:00Z/11,+2012-02-28T00:00:00Z/11,Q51850225,"""11001438""",+2018-04-13T00:00:00Z/11
Q65556,+1925-09-25T00:00:00Z/11,Q51850225,"""11001439""",+2018-04-13T00:00:00Z/11,+2009-11-14T00:00:00Z/11,Q51850225,"""11001439""",+2018-04-13T00:00:00Z/11
Q1793852,+1908-06-27T00:00:00Z/11,Q51850225,"""11001440""",+2018-04-13T00:00:00Z/11,+1986-01-06T00:00:00Z/11,Q51850225,"""11001440""",+2018-04-13T00:00:00Z/11
Q2033860,+1898-01-11T00:00:00Z/11,Q51850225,"""11001442""",+2018-04-13T00:00:00Z/11,+1980-12-29T00:00:00Z/11,Q51850225,"""11001442""",+2018-04-13T00:00:00Z/11
Q1372751,+1912-07-16T00:00:00Z/11,Q51850225,"""11001443""",+2018-04-13T00:00:00Z/11,+1991-12-04T00:00:00Z/11,Q51850225,"""11001443""",+2018-04-13T00:00:00Z/11
Q363351,+1906-05-08T00:00:00Z/11,Q51850225,"""11001444""",+2018-04-13T00:00:00Z/11,+1983-01-24T00:00:00Z/11,Q51850225,"""11001444""",+2018-04-13T00:00:00Z/11
Q394563,+1904-12-04T00:00:00Z/11,Q51850225,"""11001445""",+2018-04-13T00:00:00Z/11,+1991-10-31T00:00:00Z/11,Q51850225,"""11001445""",+2018-04-13T00:00:00Z/11
Q1359456,+1901-06-08T00:00:00Z/11,Q51850225,"""11001446""",+2018-04-13T00:00:00Z/11,+1952-12-18T00:00:00Z/11,Q51850225,"""11001446""",+2018-04-13T00:00:00Z/11
Q1635436,+1899-01-21T00:00:00Z/11,Q51850225,"""11001447""",+2018-04-13T00:00:00Z/11,+1968-08-22T00:00:00Z/11,Q51850225,"""11001447""",+2018-04-13T00:00:00Z/11
Q1558623,+1941-10-13T00:00:00Z/11,Q51850225,"""11001448""",+2018-04-13T00:00:00Z/11,+2017-11-30T00:00:00Z/11,Q51850225,"""11001448""",+2018-04-13T00:00:00Z/11
Q1505362,+1894-03-04T00:00:00Z/11,Q51850225,"""11001449""",+2018-04-13T00:00:00Z/11,+1966-12-17T00:00:00Z/11,Q51850225,"""11001449""",+2018-04-13T00:00:00Z/11
Q1593382,+1913-08-07T00:00:00Z/11,Q51850225,"""11001453""",+2018-04-13T00:00:00Z/11,+2000-04-09T00:00:00Z/11,Q51850225,"""11001453""",+2018-04-13T00:00:00Z/11
Q1910014,+1893-10-12T00:00:00Z/11,Q51850225,"""11001455""",+2018-04-13T00:00:00Z/11,+1976-04-07T00:00:00Z/11,Q51850225,"""11001455""",+2018-04-13T00:00:00Z/11
Q2163627,+1917-12-04T00:00:00Z/11,Q51850225,"""11001456""",+2018-04-13T00:00:00Z/11,+1984-03-27T00:00:00Z/11,Q51850225,"""11001456""",+2018-04-13T00:00:00Z/11
Q2645474,+1926-03-14T00:00:00Z/11,Q51850225,"""11001458""",+2018-04-13T00:00:00Z/11,+2013-09-07T00:00:00Z/11,Q51850225,"""11001458""",+2018-04-13T00:00:00Z/11
Q1581296,+1902-06-28T00:00:00Z/11,Q51850225,"""11001460""",+2018-04-13T00:00:00Z/11,+1984-12-08T00:00:00Z/11,Q51850225,"""11001460""",+2018-04-13T00:00:00Z/11
Q1472810,+1903-01-09T00:00:00Z/11,Q51850225,"""11001462""",+2018-04-13T00:00:00Z/11,+1982-10-31T00:00:00Z/11,Q51850225,"""11001462""",+2018-04-13T00:00:00Z/11
Q1449688,+1905-05-10T00:00:00Z/11,Q51850225,"""11001463""",+2018-04-13T00:00:00Z/11,+1966-07-25T00:00:00Z/11,Q51850225,"""11001463""",+2018-04-13T00:00:00Z/11
Q1732349,+1891-03-20T00:00:00Z/11,Q51850225,"""11001464""",+2018-04-13T00:00:00Z/11,+1971-02-17T00:00:00Z/11,Q51850225,"""11001464""",+2018-04-13T00:00:00Z/11
Q2574164,+1899-09-05T00:00:00Z/11,Q51850225,"""11001465""",+2018-04-13T00:00:00Z/11,+1958-05-19T00:00:00Z/11,Q51850225,"""11001465""",+2018-04-13T00:00:00Z/11
Q1110443,+1914-07-24T00:00:00Z/11,Q51850225,"""11001466""",+2018-04-13T00:00:00Z/11,+2004-07-22T00:00:00Z/11,Q51850225,"""11001466""",+2018-04-13T00:00:00Z/11
Q491610,+1916-10-28T00:00:00Z/11,Q51850225,"""11001467""",+2018-04-13T00:00:00Z/11,+1998-05-06T00:00:00Z/11,Q51850225,"""11001467""",+2018-04-13T00:00:00Z/11
Q2417998,+1924-01-28T00:00:00Z/11,Q51850225,"""11001469""",+2018-04-13T00:00:00Z/11,+1967-07-21T00:00:00Z/11,Q51850225,"""11001469""",+2018-04-13T00:00:00Z/11
Q1705274,+1899-05-10T00:00:00Z/11,Q51850225,"""11001470""",+2018-04-13T00:00:00Z/11,+1975-05-06T00:00:00Z/11,Q51850225,"""11001470""",+2018-04-13T00:00:00Z/11
Q1700284,+1904-06-20T00:00:00Z/11,Q51850225,"""11001471""",+2018-04-13T00:00:00Z/11,+1993-03-13T00:00:00Z/11,Q51850225,"""11001471""",+2018-04-13T00:00:00Z/11
Q1467497,+1895-04-25T00:00:00Z/11,Q51850225,"""11001472""",+2018-04-13T00:00:00Z/11,+1978-11-02T00:00:00Z/11,Q51850225,"""11001472""",+2018-04-13T00:00:00Z/11
Q1569734,+1924-07-01T00:00:00Z/11,Q51850225,"""11001473""",+2018-04-13T00:00:00Z/11,+1979-01-31T00:00:00Z/11,Q51850225,"""11001473""",+2018-04-13T00:00:00Z/11
Q993552,+1932-02-25T00:00:00Z/11,Q51850225,"""11001474""",+2018-04-13T00:00:00Z/11,+1996-09-13T00:00:00Z/11,Q51850225,"""11001474""",+2018-04-13T00:00:00Z/11
Q1600645,+1926-01-22T00:00:00Z/11,Q51850225,"""11001475""",+2018-04-13T00:00:00Z/11,+2000-09-18T00:00:00Z/11,Q51850225,"""11001475""",+2018-04-13T00:00:00Z/11
Q1364456,+1901-09-13T00:00:00Z/11,Q51850225,"""11001476""",+2018-04-13T00:00:00Z/11,+1963-09-24T00:00:00Z/11,Q51850225,"""11001476""",+2018-04-13T00:00:00Z/11
Q566322,+1905-07-07T00:00:00Z/11,Q51850225,"""11001477""",+2018-04-13T00:00:00Z/11,+1982-02-25T00:00:00Z/11,Q51850225,"""11001477""",+2018-04-13T00:00:00Z/11
Q1308760,+1936-05-05T00:00:00Z/11,Q51850225,"""11001479""",+2018-04-13T00:00:00Z/11,+2002-03-20T00:00:00Z/11,Q51850225,"""11001479""",+2018-04-13T00:00:00Z/11
Q1581327,+1908-09-01T00:00:00Z/11,Q51850225,"""11001480""",+2018-04-13T00:00:00Z/11,+1967-12-12T00:00:00Z/11,Q51850225,"""11001480""",+2018-04-13T00:00:00Z/11
Q1356603,+1934-03-03T00:00:00Z/11,Q51850225,"""11001481""",+2018-04-13T00:00:00Z/11,+2017-07-17T00:00:00Z/11,Q51850225,"""11001481""",+2018-04-13T00:00:00Z/11
Q2650355,+1921-10-29T00:00:00Z/11,Q51850225,"""11001482""",+2018-04-13T00:00:00Z/11,+1985-06-16T00:00:00Z/11,Q51850225,"""11001482""",+2018-04-13T00:00:00Z/11
Q1702883,+1919-11-21T00:00:00Z/11,Q51850225,"""11001483""",+2018-04-13T00:00:00Z/11,+1985-04-06T00:00:00Z/11,Q51850225,"""11001483""",+2018-04-13T00:00:00Z/11
Q710631,+1898-04-25T00:00:00Z/11,Q51850225,"""11001484""",+2018-04-13T00:00:00Z/11,+1979-12-09T00:00:00Z/11,Q51850225,"""11001484""",+2018-04-13T00:00:00Z/11
Q2173431,+1903-08-26T00:00:00Z/11,Q51850225,"""11001486""",+2018-04-13T00:00:00Z/11,+1972-08-01T00:00:00Z/11,Q51850225,"""11001486""",+2018-04-13T00:00:00Z/11
Q108522,+1937-08-18T00:00:00Z/11,Q51850225,"""11001487""",+2018-04-13T00:00:00Z/11,+2009-12-09T00:00:00Z/11,Q51850225,"""11001487""",+2018-04-13T00:00:00Z/11
Q1561666,+1933-01-23T00:00:00Z/11,Q51850225,"""11001488""",+2018-04-13T00:00:00Z/11,+2013-08-18T00:00:00Z/11,Q51850225,"""11001488""",+2018-04-13T00:00:00Z/11
Q1874784,+1902-03-18T00:00:00Z/11,Q51850225,"""11001489""",+2018-04-13T00:00:00Z/11,+1993-01-13T00:00:00Z/11,Q51850225,"""11001489""",+2018-04-13T00:00:00Z/11
Q1352849,+1900-03-15T00:00:00Z/11,Q51850225,"""11001490""",+2018-04-13T00:00:00Z/11,+1968-05-09T00:00:00Z/11,Q51850225,"""11001490""",+2018-04-13T00:00:00Z/11
Q1331106,+1892-04-02T00:00:00Z/11,Q51850225,"""11001491""",+2018-04-13T00:00:00Z/11,+1969-05-15T00:00:00Z/11,Q51850225,"""11001491""",+2018-04-13T00:00:00Z/11
Q1453729,+1897-01-06T00:00:00Z/11,Q51850225,"""11001492""",+2018-04-13T00:00:00Z/11,+1959-10-14T00:00:00Z/11,Q51850225,"""11001492""",+2018-04-13T00:00:00Z/11
Q1599967,+1932-08-24T00:00:00Z/11,Q51850225,"""11001493""",+2018-04-13T00:00:00Z/11,+1994-05-09T00:00:00Z/11,Q51850225,"""11001493""",+2018-04-13T00:00:00Z/11
Q1472171,+1896-03-29T00:00:00Z/11,Q51850225,"""11001495""",+2018-04-13T00:00:00Z/11,+1962-01-29T00:00:00Z/11,Q51850225,"""11001495""",+2018-04-13T00:00:00Z/11
Q2456142,+1922-06-18T00:00:00Z/11,Q51850225,"""11001496""",+2018-04-13T00:00:00Z/11,+1989-11-12T00:00:00Z/11,Q51850225,"""11001496""",+2018-04-13T00:00:00Z/11
Q1338986,+1899-02-20T00:00:00Z/11,Q51850225,"""11001498""",+2018-04-13T00:00:00Z/11,+1985-03-15T00:00:00Z/11,Q51850225,"""11001498""",+2018-04-13T00:00:00Z/11
Q1770156,+1904-11-19T00:00:00Z/11,Q51850225,"""11001499""",+2018-04-13T00:00:00Z/11,+1973-10-28T00:00:00Z/11,Q51850225,"""11001499""",+2018-04-13T00:00:00Z/11
Q75963,+1908-07-31T00:00:00Z/11,Q51850225,"""11001500""",+2018-04-13T00:00:00Z/11,+2002-01-27T00:00:00Z/11,Q51850225,"""11001500""",+2018-04-13T00:00:00Z/11
Q2574219,+1919-09-27T00:00:00Z/11,Q51850225,"""11001503""",+2018-04-13T00:00:00Z/11,+2003-04-07T00:00:00Z/11,Q51850225,"""11001503""",+2018-04-13T00:00:00Z/11
Q1510052,+1914-02-02T00:00:00Z/11,Q51850225,"""11001504""",+2018-04-13T00:00:00Z/11,+1978-07-24T00:00:00Z/11,Q51850225,"""11001504""",+2018-04-13T00:00:00Z/11
Q97248,+1896-11-17T00:00:00Z/11,Q51850225,"""11001505""",+2018-04-13T00:00:00Z/11,+1966-07-14T00:00:00Z/11,Q51850225,"""11001505""",+2018-04-13T00:00:00Z/11
Q1614855,+1911-02-19T00:00:00Z/11,Q51850225,"""11001506""",+2018-04-13T00:00:00Z/11,+2002-12-07T00:00:00Z/11,Q51850225,"""11001506""",+2018-04-13T00:00:00Z/11
Q2061301,+1924-12-10T00:00:00Z/11,Q51850225,"""11001507""",+2018-04-13T00:00:00Z/11,+2011-09-24T00:00:00Z/11,Q51850225,"""11001507""",+2018-04-13T00:00:00Z/11
Q591955,+1899-08-25T00:00:00Z/11,Q51850225,"""11001509""",+2018-04-13T00:00:00Z/11,+1988-06-26T00:00:00Z/11,Q51850225,"""11001509""",+2018-04-13T00:00:00Z/11
Q2077082,+1934-12-07T00:00:00Z/11,Q51850225,"""11001511""",+2018-04-13T00:00:00Z/11,+1986-11-26T00:00:00Z/11,Q51850225,"""11001511""",+2018-04-13T00:00:00Z/11
Q90837,+1921-09-29T00:00:00Z/11,Q51850225,"""11001512""",+2018-04-13T00:00:00Z/11,+2002-10-06T00:00:00Z/11,Q51850225,"""11001512""",+2018-04-13T00:00:00Z/11
Q714665,+1911-09-21T00:00:00Z/11,Q51850225,"""11001513""",+2018-04-13T00:00:00Z/11,+1988-09-04T00:00:00Z/11,Q51850225,"""11001513""",+2018-04-13T00:00:00Z/11
Q1457241,+1904-10-03T00:00:00Z/11,Q51850225,"""11001515""",+2018-04-13T00:00:00Z/11,+1967-12-07T00:00:00Z/11,Q51850225,"""11001515""",+2018-04-13T00:00:00Z/11
Q1782325,+1928-12-14T00:00:00Z/11,Q51850225,"""11001516""",+2018-04-13T00:00:00Z/11,+1996-12-28T00:00:00Z/11,Q51850225,"""11001516""",+2018-04-13T00:00:00Z/11
Q1546655,+1905-11-22T00:00:00Z/11,Q51850225,"""11001517""",+2018-04-13T00:00:00Z/11,+1996-07-17T00:00:00Z/11,Q51850225,"""11001517""",+2018-04-13T00:00:00Z/11
Q1604431,+1922-03-11T00:00:00Z/11,Q51850225,"""11001519""",+2018-04-13T00:00:00Z/11,+2006-06-21T00:00:00Z/11,Q51850225,"""11001519""",+2018-04-13T00:00:00Z/11
Q65521,+1945-07-15T00:00:00Z/11,Q51850225,"""11001520""",+2018-04-13T00:00:00Z/11,+2003-06-05T00:00:00Z/11,Q51850225,"""11001520""",+2018-04-13T00:00:00Z/11
Q76293,+1903-04-26T00:00:00Z/11,Q51850225,"""11001521""",+2018-04-13T00:00:00Z/11,+1985-10-02T00:00:00Z/11,Q51850225,"""11001521""",+2018-04-13T00:00:00Z/11
Q1596163,+1943-11-22T00:00:00Z/11,Q51850225,"""11001523""",+2018-04-13T00:00:00Z/11,+1999-08-05T00:00:00Z/11,Q51850225,"""11001523""",+2018-04-13T00:00:00Z/11
Q562615,+1905-08-16T00:00:00Z/11,Q51850225,"""11001524""",+2018-04-13T00:00:00Z/11,+1995-05-22T00:00:00Z/11,Q51850225,"""11001524""",+2018-04-13T00:00:00Z/11
Q2283616,+1918-08-26T00:00:00Z/11,Q51850225,"""11001525""",+2018-04-13T00:00:00Z/11,+2002-01-11T00:00:00Z/11,Q51850225,"""11001525""",+2018-04-13T00:00:00Z/11
Q1732393,+1926-03-11T00:00:00Z/11,Q51850225,"""11001526""",+2018-04-13T00:00:00Z/11,+2017-07-12T00:00:00Z/11,Q51850225,"""11001526""",+2018-04-13T00:00:00Z/11
Q1910155,+1901-01-08T00:00:00Z/11,Q51850225,"""11001527""",+2018-04-13T00:00:00Z/11,+1958-09-30T00:00:00Z/11,Q51850225,"""11001527""",+2018-04-13T00:00:00Z/11
Q1560014,+1910-03-13T00:00:00Z/11,Q51850225,"""11001529""",+2018-04-13T00:00:00Z/11,+1990-09-03T00:00:00Z/11,Q51850225,"""11001529""",+2018-04-13T00:00:00Z/11
Q1793880,+1884-01-25T00:00:00Z/11,Q51850225,"""11001530""",+2018-04-13T00:00:00Z/11,+1956-04-24T00:00:00Z/11,Q51850225,"""11001530""",+2018-04-13T00:00:00Z/11
Q1600666,+1917-07-11T00:00:00Z/11,Q51850225,"""11001531""",+2018-04-13T00:00:00Z/11,+1980-09-03T00:00:00Z/11,Q51850225,"""11001531""",+2018-04-13T00:00:00Z/11
Q1249466,+1888-10-18T00:00:00Z/11,Q51850225,"""11001534""",+2018-04-13T00:00:00Z/11,+1963-04-22T00:00:00Z/11,Q51850225,"""11001534""",+2018-04-13T00:00:00Z/11
Q1350050,+1891-11-28T00:00:00Z/11,Q51850225,"""11001536""",+2018-04-13T00:00:00Z/11,+1981-02-02T00:00:00Z/11,Q51850225,"""11001536""",+2018-04-13T00:00:00Z/11
Q1594879,+1904-08-28T00:00:00Z/11,Q51850225,"""11001537""",+2018-04-13T00:00:00Z/11,+1984-11-25T00:00:00Z/11,Q51850225,"""11001537""",+2018-04-13T00:00:00Z/11
Q1665611,+1909-09-26T00:00:00Z/11,Q51850225,"""11001538""",+2018-04-13T00:00:00Z/11,+1985-07-12T00:00:00Z/11,Q51850225,"""11001538""",+2018-04-13T00:00:00Z/11
Q1448348,+1894-05-19T00:00:00Z/11,Q51850225,"""11001539""",+2018-04-13T00:00:00Z/11,+1976-02-16T00:00:00Z/11,Q51850225,"""11001539""",+2018-04-13T00:00:00Z/11
Q215104,+1901-09-11T00:00:00Z/11,Q51850225,"""11001540""",+2018-04-13T00:00:00Z/11,+1969-10-14T00:00:00Z/11,Q51850225,"""11001540""",+2018-04-13T00:00:00Z/11
Q825657,+1905-02-12T00:00:00Z/11,Q51850225,"""11001541""",+2018-04-13T00:00:00Z/11,+1972-10-11T00:00:00Z/11,Q51850225,"""11001541""",+2018-04-13T00:00:00Z/11
Q363453,+1916-05-13T00:00:00Z/11,Q51850225,"""11001542""",+2018-04-13T00:00:00Z/11,+2005-02-22T00:00:00Z/11,Q51850225,"""11001542""",+2018-04-13T00:00:00Z/11
Q2644429,+1931-05-28T00:00:00Z/11,Q51850225,"""11001544""",+2018-04-13T00:00:00Z/11,+2003-10-13T00:00:00Z/11,Q51850225,"""11001544""",+2018-04-13T00:00:00Z/11
Q69051,+1900-04-17T00:00:00Z/11,Q51850225,"""11001547""",+2018-04-13T00:00:00Z/11,+1990-08-07T00:00:00Z/11,Q51850225,"""11001547""",+2018-04-13T00:00:00Z/11
Q1561675,+1934-09-27T00:00:00Z/11,Q51850225,"""11001548""",+2018-04-13T00:00:00Z/11,+1997-02-27T00:00:00Z/11,Q51850225,"""11001548""",+2018-04-13T00:00:00Z/11
Q1581444,+1898-10-17T00:00:00Z/11,Q51850225,"""11001549""",+2018-04-13T00:00:00Z/11,+1974-03-11T00:00:00Z/11,Q51850225,"""11001549""",+2018-04-13T00:00:00Z/11
